Segmento,Estado,Regiao,IDSubcategoriaProduto,QuantidadeItens,Data,Pais,Nome Estado
Clube de Tênis,PR,Sul,601,4,"Monday, January 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,602,4,"Monday, January 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,601,4,"Wednesday, May 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,602,4,"Wednesday, May 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,301,4,"Wednesday, May 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,302,4,"Wednesday, May 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,601,4,"Saturday, June 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,602,4,"Saturday, June 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,301,4,"Saturday, June 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,302,4,"Saturday, June 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,301,4,"Monday, July 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,302,4,"Monday, July 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,601,4,"Monday, July 1, 2024",Brazil,Parana
Clube de Tênis,PR,Sul,602,4,"Monday, July 1, 2024",Brazil,Parana
Loja Especializada,PR,Sul,301,4,"Friday, April 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,302,4,"Friday, April 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,304,4,"Friday, April 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,601,4,"Sunday, May 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,602,4,"Sunday, May 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,601,4,"Wednesday, June 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,602,4,"Wednesday, June 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,601,4,"Friday, July 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,602,4,"Friday, July 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,402,4,"Monday, August 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,302,4,"Monday, August 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,601,4,"Monday, August 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,602,4,"Monday, August 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,603,4,"Monday, August 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,601,4,"Thursday, September 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,602,4,"Thursday, September 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,603,4,"Thursday, September 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,402,4,"Thursday, September 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,302,4,"Thursday, September 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,604,4,"Saturday, October 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,801,4,"Saturday, October 1, 2022",Brazil,Parana
Loja Especializada,PR,Sul,501,4,"Saturday, October 1, 2022",Brazil,Parana
Distribuidor Atacadista,PR,Sul,802,4,"Saturday, June 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,803,4,"Saturday, June 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,804,4,"Saturday, June 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,502,4,"Saturday, June 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,802,4,"Monday, July 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,803,4,"Monday, July 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,804,4,"Monday, July 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,502,4,"Monday, July 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,303,4,"Sunday, September 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,502,4,"Sunday, September 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,802,4,"Sunday, September 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,803,4,"Sunday, September 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,804,4,"Sunday, September 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,303,4,"Tuesday, October 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,802,4,"Tuesday, October 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,803,4,"Tuesday, October 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,804,4,"Tuesday, October 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,502,4,"Tuesday, October 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,303,4,"Sunday, December 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,802,4,"Sunday, December 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,803,4,"Sunday, December 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,804,4,"Sunday, December 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,601,4,"Sunday, December 1, 2024",Brazil,Parana
Distribuidor Atacadista,PR,Sul,602,4,"Sunday, December 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,201,4,"Sunday, May 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,202,4,"Sunday, May 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,204,4,"Sunday, May 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,205,4,"Sunday, May 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,201,4,"Wednesday, June 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,202,4,"Wednesday, June 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,204,4,"Wednesday, June 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,205,4,"Wednesday, June 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,201,4,"Friday, July 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,202,4,"Friday, July 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,204,4,"Friday, July 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,205,4,"Friday, July 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,402,4,"Monday, August 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,401,4,"Monday, August 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,203,4,"Monday, August 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,203,4,"Thursday, September 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,401,4,"Thursday, September 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,402,4,"Thursday, September 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,401,4,"Saturday, October 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,402,4,"Saturday, October 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,203,4,"Saturday, October 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Tuesday, November 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Tuesday, November 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Tuesday, November 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Thursday, December 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Thursday, December 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Thursday, December 1, 2022",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Sunday, January 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Sunday, January 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Sunday, January 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Wednesday, February 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Wednesday, February 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Wednesday, February 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Wednesday, February 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Wednesday, February 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Wednesday, February 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Wednesday, March 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Wednesday, March 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Wednesday, March 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Wednesday, March 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Wednesday, March 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Wednesday, March 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Saturday, April 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Saturday, April 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Saturday, April 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Saturday, April 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Saturday, April 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Saturday, April 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,101,4,"Monday, May 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,501,4,"Monday, May 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,501,4,"Thursday, June 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,101,4,"Thursday, June 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,101,4,"Saturday, July 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,501,4,"Saturday, July 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Tuesday, August 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Tuesday, August 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Tuesday, August 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,501,4,"Tuesday, August 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,603,4,"Tuesday, August 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,604,4,"Tuesday, August 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,605,4,"Tuesday, August 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,603,4,"Friday, September 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,604,4,"Friday, September 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,605,4,"Friday, September 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Friday, September 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Friday, September 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Friday, September 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,501,4,"Friday, September 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,501,4,"Sunday, October 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Sunday, October 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Sunday, October 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Sunday, October 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,603,4,"Sunday, October 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,604,4,"Sunday, October 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,605,4,"Sunday, October 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Wednesday, November 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Wednesday, November 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Wednesday, November 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Wednesday, November 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Wednesday, November 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Wednesday, November 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,601,4,"Wednesday, November 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,602,4,"Wednesday, November 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,602,4,"Friday, December 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,601,4,"Friday, December 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Friday, December 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Friday, December 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Friday, December 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Friday, December 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Friday, December 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Friday, December 1, 2023",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Monday, January 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Monday, January 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Monday, January 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,601,4,"Monday, January 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,602,4,"Monday, January 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Monday, January 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Monday, January 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Monday, January 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,101,4,"Thursday, February 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,603,4,"Thursday, February 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,604,4,"Thursday, February 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,605,4,"Thursday, February 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Thursday, February 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Thursday, February 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Thursday, February 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Thursday, February 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Thursday, February 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Thursday, February 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,603,4,"Friday, March 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,604,4,"Friday, March 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,605,4,"Friday, March 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,101,4,"Friday, March 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Friday, March 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Friday, March 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Friday, March 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Friday, March 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Friday, March 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Friday, March 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,101,4,"Monday, April 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,603,4,"Monday, April 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,604,4,"Monday, April 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,605,4,"Monday, April 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Monday, April 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Monday, April 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Monday, April 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Monday, April 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Monday, April 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Monday, April 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,101,4,"Wednesday, May 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,601,4,"Wednesday, May 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,602,4,"Wednesday, May 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Wednesday, May 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Wednesday, May 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Wednesday, May 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,101,4,"Saturday, June 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,601,4,"Saturday, June 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,602,4,"Saturday, June 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Saturday, June 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Saturday, June 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Saturday, June 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,601,4,"Monday, July 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,602,4,"Monday, July 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,101,4,"Monday, July 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,301,4,"Monday, July 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,302,4,"Monday, July 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,304,4,"Monday, July 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,303,4,"Friday, November 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,502,4,"Friday, November 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Friday, November 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Friday, November 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Friday, November 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,802,4,"Sunday, December 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,803,4,"Sunday, December 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,804,4,"Sunday, December 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,303,4,"Sunday, December 1, 2024",Brazil,Parana
Grande Varejista,PR,Sul,502,4,"Sunday, December 1, 2024",Brazil,Parana
Clube de Tênis,SC,Sul,603,4,"Sunday, May 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,604,4,"Sunday, May 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,605,4,"Sunday, May 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,603,4,"Wednesday, June 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,604,4,"Wednesday, June 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,605,4,"Wednesday, June 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,603,4,"Friday, July 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,604,4,"Friday, July 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,605,4,"Friday, July 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,603,4,"Monday, August 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,603,4,"Thursday, September 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,603,4,"Saturday, October 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,403,4,"Tuesday, November 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,603,4,"Tuesday, November 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,604,4,"Tuesday, November 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,201,4,"Tuesday, November 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,202,4,"Tuesday, November 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,204,4,"Tuesday, November 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,201,4,"Thursday, December 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,202,4,"Thursday, December 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,204,4,"Thursday, December 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,603,4,"Thursday, December 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,604,4,"Thursday, December 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,403,4,"Thursday, December 1, 2022",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,201,4,"Sunday, January 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,202,4,"Sunday, January 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,204,4,"Sunday, January 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,403,4,"Sunday, January 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,603,4,"Sunday, January 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,604,4,"Sunday, January 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,601,4,"Wednesday, February 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,602,4,"Wednesday, February 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,301,4,"Wednesday, February 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,302,4,"Wednesday, February 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,802,4,"Wednesday, February 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,803,4,"Wednesday, February 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,804,4,"Wednesday, February 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,802,4,"Wednesday, March 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,803,4,"Wednesday, March 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,804,4,"Wednesday, March 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,301,4,"Wednesday, March 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,302,4,"Wednesday, March 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,601,4,"Wednesday, March 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,602,4,"Wednesday, March 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,802,4,"Saturday, April 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,803,4,"Saturday, April 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,301,4,"Saturday, April 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,302,4,"Saturday, April 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,601,4,"Saturday, April 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,602,4,"Saturday, April 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,804,4,"Saturday, April 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,601,4,"Monday, May 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,602,4,"Monday, May 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,301,4,"Monday, May 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,302,4,"Monday, May 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,601,4,"Thursday, June 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,602,4,"Thursday, June 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,301,4,"Thursday, June 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,302,4,"Thursday, June 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,601,4,"Saturday, July 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,602,4,"Saturday, July 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,301,4,"Saturday, July 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,302,4,"Saturday, July 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,203,4,"Tuesday, August 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,403,4,"Tuesday, August 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,403,4,"Friday, September 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,203,4,"Friday, September 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,203,4,"Sunday, October 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,403,4,"Sunday, October 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,601,4,"Wednesday, November 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,602,4,"Wednesday, November 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,301,4,"Wednesday, November 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,302,4,"Wednesday, November 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,601,4,"Friday, December 1, 2023",Brazil,Santa Catarina
Clube de Tênis,SC,Sul,602,4,"Friday, December 1, 2023",Brazil,Santa Catarina
